,x [m],y [m]
381,673.4438003,-1533.167587
382,677.2428329,-1528.10222
383,678.6478188,-1521.79137
384,677.656704,-1510.96818
385,673.146986,-1505.180172
386,675.210688,-1499.137569
387,677.6563428,-1491.745646
388,676.1234707,-1483.212657
389,676.2117494,-1478.467537
390,680.424993,-1475.49065
391,682.7736953,-1465.929875
392,688.1790184,-1450.486907
393,688.7686149,-1438.092921
394,688.3052403,-1431.87779
395,689.6716168,-1429.107047
396,691.9991236,-1422.683499
397,691.4982255,-1416.48023
398,694.4439466,-1409.960337
399,696.1341772,-1403.65913
400,692.244682,-1397.774817
401,688.138013,-1390.650745
402,684.7097022,-1385.611539
403,677.4501152,-1385.389658
404,673.3738314,-1376.710674
405,677.6267008,-1375.900789
406,686.7999875,-1367.273025
407,689.5723342,-1361.758955
408,703.1571473,-1362.080151
409,709.1972435,-1357.177137
410,711.6632986,-1349.797989
411,720.670532,-1349.089082
412,728.2850096,-1344.224687
413,732.615677,-1340.278924
414,734.4925616,-1331.441631
415,743.4324868,-1326.969251
416,748.3139368,-1319.123037
417,747.7436941,-1312.30814
418,750.70284,-1308.538563
419,755.6628954,-1303.937878
420,753.8726252,-1297.329729
421,748.7461868,-1297.008958
422,742.4406762,-1296.921943
423,736.8101084,-1298.880935
424,737.0179202,-1295.307964
425,737.1140132,-1290.005995
426,743.6402621,-1289.606555
427,751.2998409,-1284.885571
428,754.7875014,-1286.774774
429,758.0973614,-1286.025556
430,762.9348224,-1284.832486
431,767.1746185,-1283.789185
432,775.224263,-1281.777911
433,778.2439301,-1285.89621
434,783.3335653,-1286.229341
435,788.6374535,-1282.431701
436,793.6462564,-1275.199438
437,793.3914273,-1268.640788
438,786.4365273,-1264.875171
439,783.0972926,-1260.461256
440,788.7292294,-1255.351308
441,793.47629,-1249.589447
442,793.7569412,-1242.76228
443,796.7133613,-1240.004507
444,800.3182691,-1235.554853
445,800.9178853,-1230.113616
446,800.2507171,-1226.459196
447,791.8713351,-1220.132621
448,786.3308791,-1212.015748
449,787.606071,-1208.619605
450,791.6755998,-1205.053931
451,794.892689,-1198.308356
452,797.0975365,-1193.152814
453,797.2951967,-1190.810868
454,805.4679089,-1188.999696
455,810.4959438,-1187.111413
456,815.1921837,-1181.841481
457,817.9319715,-1172.513662
458,826.6938786,-1172.160652
459,831.4693057,-1169.083764
460,834.9660316,-1164.034785
461,837.2934997,-1157.61121
462,845.8805229,-1152.894469
463,852.9425899,-1146.558186
464,856.5580705,-1140.539902
465,858.5645895,-1133.781909
466,865.3623677,-1133.158251
467,871.6973268,-1126.318495
468,874.7624781,-1118.829764
469,873.2012439,-1111.892284
470,879.6119462,-1103.979102
471,884.1232747,-1093.811378
472,881.156061,-1089.617218
473,875.3406797,-1088.781556
474,870.6832887,-1090.88864
475,862.9455529,-1095.178413
476,857.6387624,-1093.606888
477,851.7640672,-1095.959099
478,847.2337986,-1099.354417
479,842.9146402,-1101.057755
480,836.5298102,-1098.776253
481,832.472114,-1100.771466
482,826.0577414,-1101.13619
483,823.2966185,-1104.030545
484,818.2676561,-1100.548327
485,820.1637394,-1097.05499
486,821.4989133,-1090.509281
487,822.224392,-1085.641768
488,819.2881844,-1079.891774
489,821.5379196,-1076.643318
490,822.9813454,-1070.698334
491,821.4490554,-1064.305312
492,816.4279825,-1062.405859
493,809.6117928,-1063.054613
494,800.3096605,-1065.700237
495,793.7750092,-1065.942481
496,786.2014198,-1067.64409
497,783.6196643,-1071.412776
498,783.3423037,-1077.942169
499,779.5314315,-1079.582524
500,773.5506266,-1081.335493
501,768.0000253,-1085.489421
502,763.6967658,-1082.509703
503,759.361749,-1079.995918
504,750.4944029,-1080.83818
505,747.653843,-1077.257487
506,744.1972262,-1073.813828
507,739.2461288,-1072.525089
508,733.1839736,-1072.044321
509,730.7397774,-1066.297115
510,726.1014795,-1062.333923
511,719.9429701,-1059.683365
512,710.9823648,-1058.810762
513,709.4571019,-1054.675703
514,705.6985001,-1048.769842
515,693.6242992,-1046.2657
516,693.885723,-1043.329956
517,693.9474614,-1042.736108
518,692.3854908,-1036.848302
519,687.6903003,-1032.545662
520,680.7149176,-1028.767214
521,672.836428,-1028.642552
522,671.9403872,-1024.605289
523,667.385729,-1021.151442
524,662.3243643,-1019.22409
525,656.6399265,-1021.220118
526,649.1543917,-1024.934392
527,644.1574602,-1027.406472
528,639.8797967,-1030.938858
529,629.9072549,-1033.082424
530,622.4137187,-1036.979028
531,619.5352903,-1041.93172
532,619.5525805,-1047.237862
533,616.3422045,-1048.768253
534,610.5751425,-1051.72076
535,602.1473066,-1055.496192
536,596.2142109,-1061.000415
537,596.7052769,-1065.620925
538,593.9926774,-1067.608173
539,586.7550978,-1068.530107
540,580.4665707,-1072.321745
541,576.941587,-1075.775206
542,573.3635218,-1081.445008
543,564.6334682,-1081.332152
544,556.9181468,-1088.191947
545,551.23224,-1099.046617
546,545.6370881,-1092.770578
547,505.1330277,-1124.644187
548,344.9491291,-1148.510653
549,340.7091955,-1138.178894
550,309.6633319,-1143.63779
551,311.075989,-1152.763332
552,253.9375926,-1167.188013
553,252.5234681,-1156.972074
554,221.7337825,-1161.558172
555,224.7175317,-1172.108135
556,158.8133693,-1186.431724
557,158.7683375,-1203.371081
558,67.17806898,-1223.599401
559,70.50207361,-1269.715478
560,50.96581308,-1275.260188
561,44.75688657,-1261.349781
562,14.9160129,-1269.896148
563,16.88806556,-1279.933451
564,-58.75368463,-1303.997029
565,-77.5661934,-1293.973859
566,-135.4084969,-1263.120857
567,-152.7833406,-1245.983646
568,-168.1149595,-1219.222811
569,-187.1970874,-1158.629803
570,-205.628646,-1139.033558
571,-217.2134775,-1132.92704
572,-212.1590594,-1120.171337
573,-244.5570906,-1116.922316
574,-381.8975717,-1024.112848
575,-400.2940131,-1003.078501
576,-459.1944152,-933.159099
608,-391.6126985,-182.6680189
609,-369.1583521,-111.1130584
610,-322.2580668,-65.45981269
611,-260.3684744,-25.15369323
612,-135.9437533,29.8193069
613,156.1213334,36.89076681
614,159.8798019,106.6739255
615,163.640871,107.1107107
616,169.9878015,102.7158877
617,180.2843484,103.0199545
618,184.804099,109.127083
619,202.3378249,103.5940692
620,210.6997639,114.9975387
621,213.6865105,113.3065104
622,218.8237742,113.1282703
623,222.3512038,115.8285545
624,227.9780646,125.2981848
625,230.4860961,126.8648225
626,235.3686574,125.0991244
627,240.3668297,125.7673271
628,244.0058915,127.7915601
629,250.6381915,137.9152276
630,256.4686711,137.8962832
631,263.7257401,140.1914509
632,267.2227056,145.2416155
633,270.0967033,152.036887
634,273.2883865,152.8679337
635,279.8193039,152.476165
636,284.7698678,154.7546364
637,288.7798325,157.2721753
638,290.6661652,161.6345766
639,292.7954473,169.6213077
640,298.6839549,167.7970088
641,301.8183839,170.3936781
642,304.9227148,173.9518935
643,310.0752839,179.8816942
644,310.6060039,185.5598592
645,319.4520419,195.6901207
646,320.1834444,200.4399992
647,318.9886056,205.810032
648,316.0091581,211.2899137
649,322.3412121,223.1622918
650,321.0520908,227.8082816
651,317.1593311,230.9173421
652,312.0360257,233.3011697
653,311.2804889,242.5353127
654,310.4734073,249.5142053
655,305.5545471,252.318729
656,304.812409,252.7582724
657,308.59603,257.7599736
658,309.7259759,262.4582512
659,312.2390233,272.844582
660,321.3660061,277.7132047
661,325.4156405,281.9670974
662,327.3820821,285.8996387
663,328.0724683,290.7157627
664,331.8214475,292.8125599
665,341.9288093,291.708166
666,347.4059418,299.70417
667,349.1550414,305.9646143
668,347.0740328,312.6997431
669,352.3279073,318.1471623
670,354.2318028,323.6246269
671,353.6631761,329.3111812
672,351.036821,335.298053
673,344.7794672,336.5897772
674,341.5315597,346.0467537
675,336.2670242,349.3163495
676,340.5710284,353.7698495
677,344.8972064,359.5974281
678,346.0134762,365.281022
679,351.6483655,368.5507655
680,355.0364395,369.6215663
681,361.5161208,373.0186348
682,365.4004227,377.5370354
683,371.0689733,376.9909148
684,378.2044375,377.6821522
685,384.8216405,374.2652525
686,388.9099703,370.6828758
687,394.3204462,370.3519475
688,397.0857598,371.0281477
689,402.3249849,369.6534334
690,406.9893767,365.9357322
691,409.5367139,364.2840541
692,412.6410134,362.5102766
693,415.9282699,361.5478158
694,418.4362715,361.3506519
695,421.3176231,361.9843481
696,426.1549091,362.4639012
697,428.028796,360.6784371
698,433.8034352,358.8572956
699,437.763307,359.1185788
700,441.2681103,360.1085524
701,443.5616783,362.875227
702,447.8626282,360.6472395
703,452.4188582,358.2438392
704,456.5108181,357.0999168
705,459.191828,358.2845704
706,461.1341182,358.0668893
707,467.4749141,351.9868291
708,469.997659,350.4643613
709,471.877752,348.5624181
710,473.7217324,344.8446177
711,475.3001053,342.2122418
712,477.7557666,340.8876028
713,482.7625075,341.0254561
714,485.5776975,340.7656111
715,488.6042207,340.7716664
716,492.0764925,340.6204486
717,493.9681491,340.624347
718,495.1229064,339.562547
719,494.8048034,337.0039471
720,494.4710058,334.3818773
721,494.1494231,331.9013758
722,493.7735107,329.0084151
723,494.6372901,325.5949482
724,496.2923527,322.5715728
725,497.5365831,320.5463096
726,498.8568726,318.1291319
727,499.2556003,315.9770357
728,500.6747615,314.5429315
729,501.6813493,312.7200643
730,501.7432571,311.1742315
731,502.3167449,307.1737961
732,501.7236183,305.51927
733,503.0008969,302.1573797
734,504.7015032,299.3660279
735,506.1810566,297.5143648
736,512.2116753,293.7143079
737,514.1890428,291.4057601
738,514.5508949,287.4775309
739,516.9186071,284.2229016
740,518.8791614,281.5137615
741,522.1875667,276.9698159
742,527.2346955,274.2265012
743,530.8652444,273.2142041
744,534.2495067,269.3692156
745,538.4981525,264.9256995
746,542.5936733,262.6534387
747,546.9704799,261.1244083
748,551.63731,260.5582734
749,555.3974877,261.3714174
750,557.7697344,261.2290585
751,560.9174731,257.9235882
752,567.5389989,253.3386263
753,570.500207,252.1153604
754,575.8091831,251.5546614
755,577.1562396,252.5357638
756,581.2279911,251.0679374
757,582.1868,251.9069925
758,586.6842444,250.5944811
759,594.0793926,249.980032
760,596.3362409,249.881086
761,599.4638232,249.7806717
762,601.0472819,251.3117199
763,603.8112386,252.0267042
764,607.03833,253.9591059
765,610.3988816,254.4475074
766,614.4051616,253.8508358
767,617.9648175,254.5406196
768,621.9537203,255.3062169
769,623.5239451,257.1113401
770,626.1268766,258.6879547
771,629.1364107,258.6679294
772,632.2771143,258.334066
773,634.2350335,259.230084
774,637.8731326,260.9157349
775,642.6615408,268.3762948
776,646.1904405,271.0377166
777,648.9725285,272.1158876
778,652.4199765,272.3927413
779,657.440082,274.7744377
780,659.3438369,277.7745389
781,660.7335226,281.1657398
782,661.376798,285.0764829
783,662.1210518,288.1658222
784,666.3489478,288.72944
785,672.9570615,289.3722463
786,676.2142866,291.0972633
787,679.0171479,294.5993149
788,681.9772061,300.5091751
789,685.3483846,300.465802
790,689.207333,299.7832769
791,691.3835064,300.8282211
792,695.3554239,300.5189029
793,698.4126817,301.4065374
794,700.6761012,304.3819585
795,702.397914,306.1551029
796,704.663905,304.8104199
797,706.2598679,303.2930885
798,709.3017086,301.9761455
799,712.3323052,301.1900528
800,714.4391161,301.7978058
801,716.1811562,302.1296672
802,719.4074371,305.15201
803,721.7016888,307.9195629
804,724.5946607,310.4590613
805,730.3406977,309.5213896
806,735.0084622,311.394224
807,739.4151101,312.8869552
808,740.9995554,314.0415788
809,742.4655299,315.6553286
810,743.3722489,317.8049999
811,744.685663,320.8759754
812,746.0488577,324.0611559
813,747.3882621,325.1989347
814,749.6232316,325.1529827
815,751.88577,325.6893978
816,755.517956,327.1155835
817,758.0753768,330.26317
818,760.5257664,333.2969977
819,760.9854441,336.3955162
820,761.4568975,339.2601656
821,760.4470418,341.8732714
822,759.6458985,344.4945873
823,760.1870167,346.4094893
824,762.2054113,347.6028808
825,765.0641301,349.340277
826,767.2977194,353.9501497
827,768.3221559,355.6804125
828,767.5267252,358.8978779
829,766.4405103,362.2410029
830,765.582176,366.626546
831,769.6338109,368.3637482
832,772.6856981,370.0430772
833,775.2943641,372.2158262
834,777.7343615,375.4447205
835,778.9001991,378.7665576
836,778.9815809,384.0043763
837,777.5311473,387.0739305
838,776.6341105,389.3467088
839,773.9169939,391.6782083
840,771.4606866,393.7561291
841,767.7548379,396.8844411
842,769.7891942,401.3335682
843,771.3748165,404.5890961
844,772.1762328,408.7282343
845,774.8034496,412.522208
846,772.4980393,411.9208677
847,772.3294928,415.4557408
848,770.5674211,418.326146
849,769.9118683,420.6952725
850,767.4004536,421.6462826
851,766.3157706,423.898967
852,767.467532,425.0166498
853,767.5854892,430.6035323
854,767.0238592,435.1228762
855,765.7153808,439.0699825
856,764.5465219,442.5446703
857,761.6349829,445.6865883
858,758.2386825,447.2881668
859,755.1574292,448.295855
860,755.1457612,452.0572941
861,754.4376129,455.4008414
862,752.8410713,459.4352304
863,751.2115514,461.9529959
864,749.6258302,464.3647448
865,747.5104237,466.0538853
866,744.3588193,468.0496406
867,741.242054,470.0564133
868,737.5359268,470.7088089
869,735.7906158,471.1671882
870,734.4407165,473.0399048
871,733.0409794,475.8864844
872,731.3022472,479.3800297
873,728.3618451,482.7311557
874,724.8623141,485.5287358
875,722.6049457,486.3403288
876,719.3013916,486.1882019
877,718.4411538,488.4733437
878,716.2626278,492.4214429
879,714.6396584,496.2484162
880,710.8680489,499.5749924
881,706.8879973,502.51743
882,704.7255816,504.0147576
883,700.2556371,504.1066654
884,694.8352903,503.8794649
885,691.1052013,502.8589675
886,691.1041361,506.0886487
887,688.3313424,511.6133072
888,683.9946726,515.9299032
889,671.4403995,518.2028512
890,669.2633605,524.5908887
891,666.8316526,527.626271
892,662.954881,529.3334768
893,656.6730032,530.3799742
894,658.7678801,531.5568997
895,957.7913444,699.9067969
896,985.2008315,713.2913423
897,980.3656833,722.3457621
898,932.0705533,824.2678035
899,858.6294503,974.050316
900,813.5885717,1076.308649
901,811.8234183,1080.308413
902,706.8643572,1313.598766
903,767.387315,1356.164932
904,759.6946612,1369.114534
905,699.1554479,1326.52178
906,689.230948,1349.38717
907,657.6363283,1428.368914
908,633.7326061,1479.161765
909,618.5393932,1506.425517
910,604.7789336,1528.118002
911,586.3873502,1550.764133
912,570.3108785,1567.978156
913,534.9214217,1597.814992
914,497.2351055,1623.160103
915,467.2836227,1640.069093
916,425.3106579,1669.132552
917,397.0803463,1691.759063
918,356.613597,1727.363329
919,361.1630884,1731.834717
920,365.4130352,1738.728771
921,339.7008817,1758.8223
922,331.5072107,1765.923144
923,369.034184,1786.492332
924,440.8466624,1822.780722
925,455.4192425,1798.986438
926,525.1504034,1800.861075
927,526.3881391,1835.858952
928,528.4658209,1861.827798
929,537.448678,1885.004811
930,541.0640949,1894.215591
931,546.2782054,1892.25681
932,553.0569695,1889.702535
933,549.1648133,1880.008936
934,539.4062393,1855.753907
935,547.0856671,1825.318508
936,605.1835307,1823.911302
937,678.2038794,1799.255502
938,684.7443864,1780.233562
939,702.9285256,1781.346018
940,707.1804232,1760.155427
941,707.2504579,1747.154665
942,706.993259,1716.134052
943,707.3341822,1709.026513
944,706.5271436,1693.628485
945,706.6054281,1692.186198
946,707.2238853,1677.754154
947,708.4274983,1667.947541
948,711.230069,1652.303198
949,712.8816362,1640.496921
950,716.8059591,1620.846897
951,723.403579,1604.302068
952,728.4315061,1596.240034
953,740.9321456,1581.502035
954,749.8706249,1586.726899
955,762.5022833,1578.730455
956,773.783455,1580.830196
957,779.372831,1574.670339
958,793.1781928,1572.732658
959,799.231912,1573.835034
960,800.5721954,1571.404012
961,813.5760175,1563.902705
962,823.1145152,1565.669672
963,826.9009198,1564.587299
964,831.0663794,1556.370984
965,836.0162403,1553.695021
966,842.2665301,1553.947646
967,844.8093634,1544.603145
968,782.4091023,1510.282696
969,827.2566094,1420.922657
970,869.6009582,1341.217543
971,885.8582058,1347.944721
972,890.9956526,1336.765779
973,896.1052115,1333.227753
974,903.3776922,1332.77258
975,904.7103494,1322.688741
976,911.3712376,1318.076524
977,919.3774563,1320.905842
978,922.8901123,1313.929525
979,928.5427381,1312.268559
980,932.5381916,1312.580893
981,934.0902302,1311.50621
982,941.0743385,1315.041921
983,950.6413778,1309.168871
984,962.7047526,1306.897941
985,972.9961439,1311.936135
986,981.1899858,1306.26245
987,987.2615369,1307.388972
988,993.7342149,1311.278813
989,998.1401987,1306.727702
990,1004.673093,1305.245185
991,1017.538751,1308.500873
