t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],delta_rudder [rad],n_prop [rps],true_wind_speed [m/s],true_wind_direction [rad],delta_rudder_cmd [rad],n_prop_cmd [rps],x_position_mid_hat [m],u_velo_hat [m/s],y_position_mid_hat [m],vm_velo_hat [m/s],psi_hat [rad],r_angvelo_hat [rad/s],delta_rudder_hat [rad],n_prop_hat [rps],true_wind_speed_hat [m/s],true_wind_direction_hat [rad],collision,apparent_wind_speed [m/s],apparent_wind_direction [rad],apparent_wind_speed_hat [m/s],apparent_wind_direction_hat [rad]
1.0999999999999999,0.11083323074159933,0.10276919015890443,-10.000000143032484,-6.478027874449515e-07,2.1268386865128503e-07,9.311591265078039e-07,0.0,10.0,0.20566880243635288,3.0357906622479067,0.0,10.0,0.1260739112356934,0.10192997021008407,-9.998590077468007,-0.0040497277219271955,-0.0005368612453922111,0.0015063609530616864,0.0,10.0,0.20566880243635288,3.0357906622479067,0,0.3080546067757655,3.0710261958687903,0.3080546067757655,3.0710261958687903
1.2,0.12111014975750331,0.10316699729508363,-10.000000205627028,-8.026270505779373e-07,3.0579978130206545e-07,1.1473530146998119e-06,0.0,10.0,0.2075065289120814,3.045173629329645,0.0,10.0,0.15727904654080216,0.1049557374334337,-10.022049069969052,-0.0020081603031222597,-0.001618929605712258,-0.0029164739800313063,0.0,10.0,0.2075065289120814,3.045173629329645,0,0.3103533538338195,3.077178081027536,0.3103533538338195,3.077178081027536
1.3,0.13142684948703573,0.10356453890781578,-10.000000282734888,-9.466116776956621e-07,4.2053508277204664e-07,1.3472900058097265e-06,0.0,10.0,0.2071533239585122,3.0475837016502187,0.0,10.0,0.08499345644789569,0.11412486849413568,-10.00475577670677,0.0004044144163649379,0.0012487620246850136,-0.0009835675676030731,0.0,10.0,0.2071533239585122,3.0475837016502187,0,0.3104128922592741,3.078903983853292,0.3104128922592741,3.078903983853292
1.4000000000000001,0.1417833033778562,0.10396180660903939,-10.000000373040804,-1.0857853241298416e-06,5.552640833530192e-07,1.5389125996336483e-06,0.0,10.0,0.20864424670019308,3.049507583301174,0.0,10.0,0.1204535278767259,0.10896553589731373,-10.021863151198056,0.0023319956987399464,0.00041064841361915455,0.002157709045950583,0.0,10.0,0.20864424670019308,3.049507583301174,0,0.31231199363043816,3.0801183261616116,0.31231199363043816,3.0801183261616116
1.5000000000000002,0.1521794840388188,0.10435880752685213,-10.00000047584671,-1.2245290978097458e-06,7.091553433163841e-07,1.7286606996653648e-06,0.0,10.0,0.2103225901450651,3.0480383726301428,0.0,10.0,0.1362254043150673,0.0992556560198064,-9.956266969268162,0.00031755540432891667,-0.0010005374813538631,-0.0034146821763310267,0.0,10.0,0.2103225901450651,3.0480383726301428,0,0.3143763042849033,3.0790495257721897,0.3143763042849033,3.0790495257721897
1.6000000000000003,0.16261536479158825,0.10475554247334842,-10.000000590898958,-1.368462823811606e-06,8.820214132829206e-07,1.924398626731121e-06,0.0,10.0,0.2110218518681845,3.069164610070565,0.0,10.0,0.14172606588295736,0.10973820605247185,-9.961121861530593,-0.02285806869349777,0.004034668992951819,-0.0019802591256010394,0.0,10.0,0.2110218518681845,3.069164610070565,0,0.31559386850083704,3.0931821390404592,0.31559386850083704,3.0931821390404592
1.7000000000000004,0.17309091903903973,0.10515200359724558,-10.000000718505577,-1.480192190447859e-06,1.0744612759560328e-06,2.073302673455519e-06,0.0,10.0,0.21151097849883518,3.0845962419269624,0.0,10.0,0.1926226226402187,0.10818181297375491,-10.003767597186492,-0.007752530945194767,0.001030488855678799,-0.0033515822688191263,0.0,10.0,0.21151097849883518,3.0845962419269624,0,0.3165489621924786,3.103514941268058,0.3165489621924786,3.103514941268058
1.8000000000000005,0.18360611939891724,0.1055481907525583,-10.00000085522662,-1.568352947746308e-06,1.2817915433015847e-06,2.187208759319965e-06,0.0,10.0,0.21009153541138267,3.095286047880862,0.0,10.0,0.2130321361184608,0.10632136797820667,-10.004556026716573,0.005544913841417804,0.0011233616880455407,-0.00043311089985026435,0.0,10.0,0.21009153541138267,3.095286047880862,0,0.315564452502813,3.110763681372268,0.315564452502813,3.110763681372268
1.9000000000000006,0.19416093847436544,0.10594409635097765,-10.000000998532837,-1.6384063173991217e-06,1.5005124192335813e-06,2.2738876964187555e-06,0.0,10.0,0.21130450691453065,3.1130704782552168,0.0,10.0,0.23349920768716553,0.09213937254665037,-9.923618326261261,-0.014442751601054696,0.0003722968219681487,-0.0019298254182622111,0.0,10.0,0.21130450691453065,3.1130704782552168,0,0.317219929432064,3.1225889129747144,0.317219929432064,3.1225889129747144
2.0000000000000004,0.20475534810969712,0.10633973049672371,-10.000001146476425,-1.682453990769896e-06,1.727901188875457e-06,2.321779474463599e-06,0.0,10.0,0.2115879262957582,3.0766129126051593,0.0,10.0,0.22899659140257855,0.10889247569293008,-10.061601374729522,0.015150171825234022,-0.00026004195430663683,-0.0013199787224680208,0.0,10.0,0.2115879262957582,3.0766129126051593,0,0.31777832754085183,3.098337380167771,0.31777832754085183,3.098337380167771
2.1000000000000005,0.21538932115964432,0.10673509326683268,-10.000001296347369,-1.7821139918874941e-06,1.960079136321817e-06,2.450376492267255e-06,0.0,10.0,0.21205294785354628,3.0720224565580865,0.0,10.0,0.1884416027091236,0.09529753193237894,-9.975704631129037,0.0010342567654096763,-0.0013163393306633983,-0.0010136597647986845,0.0,10.0,0.21205294785354628,3.0720224565580865,0,0.3186163199492135,3.095304596167394,0.3186163199492135,3.095304596167394
2.2000000000000006,0.2260628304866564,0.10713018222091437,-10.000001453637845,-1.8892207671863745e-06,2.2051167855485424e-06,2.5886729820168597e-06,0.0,10.0,0.21250437006702466,3.074362448536217,0.0,10.0,0.2719213934728817,0.10066314501520374,-10.032878642338455,-0.0050446481276341755,0.0003043764658884944,-0.00035338841707705475,0.0,10.0,0.21250437006702466,3.074362448536217,0,0.3194736837031133,3.096884536452073,0.3194736837031133,3.096884536452073
2.3000000000000007,0.2367758487091384,0.10752499592368374,-10.000001618936466,-1.9930437446396654e-06,2.4639840837502285e-06,2.7212259393679156e-06,0.0,10.0,0.21194081791201425,3.06029919290346,0.0,10.0,0.2589147595551335,0.10470719015793904,-10.009321912557692,0.00499715067603255,0.000702730600756358,-0.0019993694514190384,0.0,10.0,0.21194081791201425,3.06029919290346,0,0.3192302383094435,3.08764633247669,0.3192302383094435,3.08764633247669
2.400000000000001,0.2475283483019652,0.10791953183366416,-10.000001791746852,-2.1174272590807067e-06,2.7361066776870203e-06,2.8819141833670344e-06,0.0,10.0,0.21041891766586246,3.0638360151613724,0.0,10.0,0.23188221656371785,0.09814157298001545,-10.041047159791065,0.012371850597522617,-0.0007913145943207052,0.00034898311332687065,0.0,10.0,0.21041891766586246,3.0638360151613724,0,0.31812293309696155,3.0901820863759113,0.31812293309696155,3.0901820863759113
