t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],delta_rudder [rad],true_wind_speed [m/s],true_wind_direction [rad],delta_rudder_cmd [rad],x_position_mid_hat [m],u_velo_hat [m/s],y_position_mid_hat [m],vm_velo_hat [m/s],psi_hat [rad],r_angvelo_hat [rad/s],delta_rudder_hat [rad],true_wind_speed_hat [m/s],true_wind_direction_hat [rad],collision,apparent_wind_speed [m/s],apparent_wind_direction [rad],apparent_wind_speed_hat [m/s],apparent_wind_direction_hat [rad]
23.30000000000006,8.154885442362854,0.35,-9.989269481680035,0.0,0.037736654605044426,0.030322812859146134,0.6108652381980153,0.17839512913965547,3.0832936567882885,0.6108652381980153,8.133418660240514,0.35636632397729323,-9.999158463940859,0.017848182991319676,0.03851848019842908,0.02982498374247469,0.6108652381980153,0.17839512913965547,3.0832936567882885,0,0.5278503539339131,3.1091801237101024,0.5278503539339131,3.1091801237101024
23.400000000000063,8.189860524355852,0.35,-9.987949012224478,0.0,0.04076893589095904,0.031435982031446555,0.6108652381980153,0.17960790069387333,3.088077958540244,0.6108652381980153,8.177068272532036,0.36090584816444427,-9.954850493866562,0.002683792710252751,0.042677962897206934,0.033366610342490215,0.6108652381980153,0.17960790069387333,3.088077958540244,0,0.5290804568833631,3.1096279745934603,0.5290804568833631,3.1096279745934603
23.500000000000064,8.224831441527076,0.35,-9.98652249471552,0.0,0.0439125340941037,0.03253650155406174,0.6108652381980153,0.17807025168578036,3.06717335752806,0.6108652381980153,8.230737281527638,0.3576775802865815,-9.986775555370794,-0.008866692757962058,0.04458520594476784,0.030867366394624635,0.6108652381980153,0.17807025168578036,3.06717335752806,0,0.5272442634829401,3.1017101671037333,0.5272442634829401,3.1017101671037333
23.600000000000065,8.259797701512984,0.35,-9.984986049923812,0.0,0.04716618424950987,0.03362451517301085,0.6108652381980153,0.17813242768313897,3.0762648336814364,0.6108652381980153,8.281370409748527,0.34749802043978384,-9.985083968851146,0.015325029942008597,0.04402408709210077,0.03412278708229211,0.6108652381980153,0.17813242768313897,3.0762648336814364,0,0.5273857278920613,3.1036671176662516,0.5273857278920613,3.1036671176662516
23.700000000000067,8.29475877737344,0.35,-9.983335845488176,0.0,0.05052863576681096,0.03470016500083554,0.6108652381980153,0.17940707184524243,3.077902639912073,0.6108652381980153,8.28414873676144,0.36504568626122,-9.990380738343319,0.0007639462227745918,0.05377354304083765,0.0353983453575849,0.6108652381980153,0.17940707184524243,3.077902639912073,0,0.5286336667027663,3.1029038406464164,0.5286336667027663,3.1029038406464164
23.800000000000068,8.329714106875766,0.35,-9.981568095680144,0.0,0.053998652266894515,0.03576359153516222,0.6108652381980153,0.1788475173595848,3.088948034170218,0.6108652381980153,8.267980661456317,0.34497776629192073,-9.980449921393765,0.0024091956372707616,0.050445137149848766,0.035016342390446334,0.6108652381980153,0.1788475173595848,3.088948034170218,0,0.5281746613324344,3.1055423118645096,0.5281746613324344,3.1055423118645096
23.90000000000007,8.364663091820796,0.35,-9.979679061188133,0.0,0.057575011420410736,0.036814933677053366,0.6108652381980153,0.17761390156607465,3.078295293972189,0.6108652381980153,8.315931042352563,0.3626005771563824,-9.938600794049151,0.013647108920888093,0.056374518328198134,0.0369640447823155,0.6108652381980153,0.17761390156607465,3.078295293972189,0,0.526753545411345,3.1009241476157436,0.526753545411345,3.1009241476157436
24.00000000000007,8.399605097409886,0.35,-9.97766504892104,0.0,0.061256504788116076,0.0378543287491503,0.6108652381980153,0.1793356015131229,3.067510382965882,0.6108652381980153,8.429256289988887,0.3545959333318138,-9.947899335332082,0.0090201690508563,0.06048304922684705,0.03860394215134887,0.6108652381980153,0.1793356015131229,3.067510382965882,0,0.5282501749606704,3.0957706065439012,0.5282501749606704,3.0957706065439012
24.100000000000072,8.434539451651814,0.35,-9.975522411831033,0.0,0.06504193766303111,0.038881912513609763,0.6108652381980153,0.17769001986837865,3.070786110660539,0.6108652381980153,8.38460861367672,0.36514297399601553,-9.952233929062219,-0.0035806085688772304,0.0661522404701352,0.038358256182001636,0.6108652381980153,0.17769001986837865,3.070786110660539,0,0.5266030655601531,3.095878668217855,0.5266030655601531,3.095878668217855
24.200000000000074,8.46946544480858,0.35,-9.973247548755284,0.0,0.06893012891439208,0.03989781918983674,0.6108652381980153,0.17652065335882142,3.0842551351965,0.6108652381980153,8.43518832616233,0.3420795910782124,-9.889979630300171,0.007818965513078188,0.06762743638009276,0.04134469609379089,0.6108652381980153,0.17652065335882142,3.0842551351965,0,0.5255856546065802,3.099284990699813,0.5255856546065802,3.099284990699813
